timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature,timestamp_utc,timezone
2022-02-01 13:47:14+01:00,2022-02-01 12:24:44,46.49316086433828,11.322474544867873,46.457121362909675,11.302046421915293,1350.37,1350.37,5000.0,,224,13.3308,13.3308,33.2892,33.2892,9,17,lap,stop,123,152,,,distance,road,None,None,None,,15,19,2022-02-01 12:47:14,Europe/Rome
2022-02-01 13:57:13+01:00,2022-02-01 12:47:15,46.45704885944724,11.302050277590752,46.41724496148527,11.314437054097652,599.175,599.175,5000.0,,113,30.042,30.042,37.7892,37.7892,13,20,lap,stop,131,150,,,distance,road,None,None,None,,13,15,2022-02-01 12:57:13,Europe/Rome
2022-02-01 14:08:06+01:00,2022-02-01 12:57:14,46.41717044636607,11.31445842795074,46.377496467903256,11.293712966144085,652.494,652.494,5000.0,,132,27.5868,27.5868,33.2208,33.2208,8,8,lap,stop,136,148,,,distance,road,None,None,None,,13,14,2022-02-01 13:08:06,Europe/Rome
2022-02-01 14:18:47+01:00,2022-02-01 13:08:07,46.37742530554533,11.29369167611003,46.36394594796002,11.272341879084706,641.183,641.183,5000.0,,134,28.0728,28.0728,43.4988,43.4988,8,19,lap,stop,141,170,,,distance,road,None,None,None,,13,14,2022-02-01 13:18:47,Europe/Rome
2022-02-01 14:47:39+01:00,2022-02-01 13:18:48,46.363980984315276,11.272383285686374,46.404611337929964,11.260863952338696,1732.35,1732.35,5000.0,,323,10.389600000000002,10.389600000000002,34.5636,34.5636,125,14,lap,stop,146,180,,,distance,road,None,None,None,,14,15,2022-02-01 13:47:39,Europe/Rome
2022-02-01 15:19:11+01:00,2022-02-01 13:47:40,46.40463857911527,11.260843919590116,46.44575206562877,11.263442225754261,1892.07,1892.07,5000.0,,307,9.5148,9.5148,56.095200000000006,56.095200000000006,128,47,lap,stop,141,173,,,distance,road,None,None,None,,13,15,2022-02-01 14:19:11,Europe/Rome
2022-02-01 15:39:11+01:00,2022-02-01 14:19:12,46.445792550221086,11.2634729873389,46.47137101739645,11.294020162895322,1199.348,1199.348,5000.0,,154,15.008399999999998,15.008399999999998,52.369200000000006,52.369200000000006,73,108,lap,stop,138,173,,,distance,road,None,None,None,,11,13,2022-02-01 14:39:11,Europe/Rome
2022-02-01 15:50:26+01:00,2022-02-01 14:39:12,46.47146229632199,11.294105323031545,46.48106493987143,11.320959683507681,675.437,675.437,5000.0,,110,26.6508,26.6508,57.0708,57.0708,11,125,lap,stop,139,165,,,distance,road,None,None,None,,11,12,2022-02-01 14:50:26,Europe/Rome
2022-02-01 15:57:35+01:00,2022-02-01 14:50:27,46.48110014386475,11.321011064574122,46.494288481771946,11.321822348982096,352.498,352.498,1825.52,,51,18.6444,18.6444,26.4024,26.4024,4,9,lap,stop,140,161,,,session_end,road,None,None,None,,11,12,2022-02-01 14:57:35,Europe/Rome
